Age,Attrition,Travelling Frequency,Department,Education,EducationField,EmployeeCount,Employee Id,Gender,HourlyRate,JobLevel,JobRole,JobSatisfaction,MaritalStatus,Monthly Income,OverTime,PercentSalaryHike,PerformanceRating,Standard Working Hours,Total Experience,Total Trainings Last Year,WorkLifeBalance, Years In Current Company,YearsInCurrentRole,YearsSinceLastPromotion
39,No,Travel_Rarely,Research & Development,1,Medical,1,1800,Male,65,3,Research Director,3,Single,7914,No,21,4,80,9,3,3,4,3,2
46,No,Non-Travel,Sales,2,Life Sciences,1,1801,Male,98,2,Sales Executive,2,Single,25166,No,15,3,80,6,3,3,2,2,2
40,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1802,Female,99,1,Laboratory Technician,1,Married,25605,No,17,3,80,7,5,2,4,3,0
42,No,Travel_Rarely,Research & Development,3,Medical,1,1803,Male,95,2,Healthcare Representative,1,Married,5696,No,18,3,80,10,2,2,0,0,0
35,No,Non-Travel,Research & Development,2,Medical,1,1804,Male,90,2,Manufacturing Director,4,Divorced,24442,No,14,3,80,15,6,3,7,7,1
38,No,Non-Travel,Human Resources,3,Human Resources,1,1805,Male,100,1,Human Resources,2,Divorced,7129,No,13,3,80,13,3,3,11,10,3
34,Yes,Travel_Frequently,Research & Development,4,Life Sciences,1,1807,Male,93,2,Laboratory Technician,1,Married,6208,No,17,3,80,11,3,2,7,1,0
37,Yes,Travel_Rarely,Research & Development,4,Medical,1,1809,Male,58,2,Manufacturing Director,1,Single,4992,No,15,3,80,10,4,1,10,3,0
39,No,Travel_Frequently,Sales,3,Life Sciences,1,1812,Male,83,2,Sales Executive,4,Divorced,19188,No,18,3,80,7,6,3,2,1,2
43,No,Non-Travel,Research & Development,3,Life Sciences,1,1813,Male,52,1,Research Scientist,3,Single,24978,No,13,3,80,7,2,2,3,2,1
41,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1814,Male,85,2,Healthcare Representative,2,Single,15530,No,12,3,80,11,3,1,3,2,1
41,No,Travel_Rarely,Sales,1,Marketing,1,1815,Female,81,3,Sales Executive,3,Divorced,26458,Yes,13,3,80,23,3,4,22,14,13
30,No,Travel_Rarely,Research & Development,3,Medical,1,1816,Female,64,3,Manufacturing Director,3,Single,2739,No,14,3,80,9,3,3,7,7,0
26,Yes,Travel_Rarely,Human Resources,2,Medical,1,1818,Female,69,1,Human Resources,2,Married,6889,Yes,11,3,80,6,3,3,5,1,1
46,Yes,Travel_Rarely,Research & Development,2,Medical,1,1821,Female,66,2,Healthcare Representative,2,Married,10842,No,22,4,80,13,2,4,9,7,3
40,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1822,Female,52,2,Healthcare Representative,4,Divorced,9060,No,17,3,80,12,3,3,5,3,0
34,No,Travel_Rarely,Sales,2,Technical Degree,1,1823,Male,92,2,Sales Executive,3,Married,22128,No,21,4,80,10,5,3,10,8,4
58,No,Non-Travel,Sales,3,Medical,1,1824,Male,52,4,Manager,2,Divorced,22577,No,22,4,80,37,0,2,16,9,14
35,No,Travel_Rarely,Research & Development,4,Medical,1,1826,Male,91,1,Laboratory Technician,3,Married,9696,No,16,3,80,6,2,4,5,4,0
47,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1827,Female,92,3,Manufacturing Director,2,Divorced,19271,Yes,12,3,80,28,4,3,22,11,14
40,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1829,Female,47,2,Healthcare Representative,1,Divorced,10748,No,12,3,80,15,3,3,7,4,7
54,No,Travel_Rarely,Research & Development,4,Medical,1,1830,Female,68,2,Research Scientist,4,Married,15696,No,15,3,80,14,2,2,7,1,1
31,No,Travel_Frequently,Sales,4,Marketing,1,1833,Female,68,3,Sales Executive,1,Married,8277,No,14,3,80,9,3,3,3,2,2
28,No,Travel_Rarely,Research & Development,3,Medical,1,1834,Female,67,1,Research Scientist,1,Married,12719,No,25,4,80,3,3,3,3,2,1
38,No,Travel_Rarely,Sales,4,Marketing,1,1835,Female,77,2,Sales Representative,4,Married,4244,Yes,20,4,80,20,4,2,4,2,0
26,No,Travel_Rarely,Sales,3,Medical,1,1836,Male,46,2,Sales Executive,4,Single,9125,No,13,3,80,5,4,3,5,3,1
58,No,Travel_Frequently,Research & Development,4,Life Sciences,1,1837,Male,87,4,Research Director,3,Married,21624,Yes,14,3,80,23,3,3,2,2,2
18,No,Non-Travel,Research & Development,3,Medical,1,1839,Female,33,1,Research Scientist,3,Single,8018,No,16,3,80,0,4,1,0,0,0
31,Yes,Travel_Rarely,Human Resources,5,Human Resources,1,1842,Male,89,1,Human Resources,1,Married,21495,No,17,3,80,2,4,3,1,0,0
29,Yes,Travel_Rarely,Human Resources,3,Human Resources,1,1844,Male,56,1,Human Resources,1,Divorced,3157,Yes,15,3,80,4,3,3,2,2,2
45,No,Non-Travel,Sales,4,Life Sciences,1,1845,Female,67,2,Sales Executive,3,Married,19665,No,22,4,80,10,3,4,8,7,5
36,No,Travel_Rarely,Research & Development,4,Other,1,1847,Female,73,2,Research Scientist,2,Married,19573,Yes,22,4,80,15,2,3,1,0,0
43,No,Travel_Frequently,Sales,4,Life Sciences,1,1849,Male,92,2,Sales Executive,4,Married,19246,No,20,4,80,7,5,3,7,7,7
27,No,Travel_Frequently,Research & Development,2,Life Sciences,1,1850,Female,53,1,Laboratory Technician,4,Single,19826,Yes,14,3,80,6,3,2,5,4,0
29,No,Travel_Frequently,Research & Development,1,Medical,1,1852,Male,40,1,Laboratory Technician,4,Married,7003,No,13,3,80,11,3,4,11,8,3
32,No,Travel_Frequently,Sales,4,Marketing,1,1853,Male,79,2,Sales Executive,4,Single,26075,No,13,3,80,4,2,4,0,0,0
42,No,Non-Travel,Research & Development,4,Technical Degree,1,1854,Male,38,1,Research Scientist,3,Married,6161,No,22,4,80,10,1,2,6,3,3
47,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1856,Female,64,1,Laboratory Technician,3,Single,5411,No,12,3,80,7,2,3,2,2,2
46,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1857,Male,82,3,Manufacturing Director,4,Divorced,19989,No,14,3,80,12,4,2,9,8,4
28,No,Non-Travel,Human Resources,2,Life Sciences,1,1858,Male,43,1,Human Resources,4,Divorced,10494,No,15,3,80,3,2,3,3,2,2
29,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1859,Male,93,2,Healthcare Representative,3,Divorced,21143,No,17,3,80,11,3,3,7,0,1
42,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1860,Male,81,1,Laboratory Technician,3,Single,13624,No,13,3,80,8,3,3,0,0,0
32,Yes,Travel_Rarely,Sales,4,Marketing,1,1862,Male,82,2,Sales Executive,2,Single,26186,Yes,12,3,80,7,3,2,2,2,2
46,No,Travel_Rarely,Sales,3,Technical Degree,1,1863,Female,45,4,Sales Executive,1,Divorced,7739,No,12,3,80,25,5,3,19,17,2
27,No,Travel_Rarely,Sales,1,Medical,1,1864,Female,36,2,Sales Representative,3,Married,7018,No,21,4,80,9,5,3,9,8,5
29,No,Travel_Rarely,Human Resources,1,Medical,1,1865,Male,87,1,Human Resources,2,Married,15434,No,11,3,80,1,3,3,1,0,0
43,No,Travel_Rarely,Research & Development,3,Medical,1,1866,Female,81,5,Manager,3,Married,22539,No,13,3,80,21,2,3,16,12,6
48,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1867,Male,91,5,Research Director,2,Married,13583,No,12,3,80,29,3,3,22,10,12
29,Yes,Travel_Frequently,Research & Development,2,Life Sciences,1,1868,Male,73,1,Research Scientist,4,Single,14753,Yes,24,4,80,1,3,2,1,0,1
46,Yes,Travel_Rarely,Sales,3,Life Sciences,1,1869,Female,64,3,Sales Executive,2,Married,14011,No,21,4,80,14,2,3,8,7,0
27,No,Travel_Frequently,Research & Development,3,Life Sciences,1,1870,Female,77,1,Research Scientist,1,Married,23844,No,19,3,80,8,2,2,7,6,7
39,No,Travel_Rarely,Research & Development,4,Other,1,1871,Male,41,2,Research Scientist,4,Divorced,5141,No,14,3,80,7,2,3,2,2,2
55,No,Travel_Rarely,Research & Development,4,Technical Degree,1,1873,Male,98,1,Research Scientist,4,Married,7975,No,20,4,80,19,2,4,5,2,0
28,No,Travel_Rarely,Sales,3,Medical,1,1875,Female,78,1,Sales Representative,2,Married,3692,No,19,3,80,1,3,3,1,0,0
30,Yes,Travel_Rarely,Sales,3,Medical,1,1876,Male,89,1,Sales Representative,4,Single,16019,No,13,3,80,1,3,2,1,0,0
22,Yes,Travel_Rarely,Research & Development,1,Life Sciences,1,1878,Male,75,1,Research Scientist,2,Single,26092,Yes,23,4,80,1,2,3,1,0,0
36,No,Travel_Rarely,Sales,4,Technical Degree,1,1880,Female,63,2,Sales Executive,3,Married,6060,Yes,13,3,80,10,4,3,10,9,1
31,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1881,Male,89,2,Laboratory Technician,3,Divorced,18624,No,11,3,80,10,2,3,10,8,0
34,No,Travel_Rarely,Sales,3,Life Sciences,1,1882,Male,64,3,Sales Executive,4,Married,24444,Yes,13,3,80,9,3,3,5,3,1
29,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1883,Male,59,1,Laboratory Technician,1,Single,19384,No,14,3,80,11,2,3,3,2,1
37,No,Travel_Rarely,Research & Development,4,Medical,1,1885,Male,78,2,Research Scientist,1,Married,13588,Yes,22,4,80,16,2,3,5,3,0
35,No,Travel_Rarely,Research & Development,2,Other,1,1886,Female,44,2,Manufacturing Director,2,Married,25388,Yes,11,3,80,4,2,3,3,2,0
45,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1888,Female,93,2,Manufacturing Director,4,Married,23888,No,13,3,80,10,2,2,9,8,3
36,No,Travel_Frequently,Human Resources,1,Human Resources,1,1890,Male,94,2,Human Resources,4,Single,4223,No,21,4,80,10,2,2,10,1,0
40,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1892,Male,98,4,Manager,1,Divorced,18991,No,11,3,80,22,3,3,19,7,11
26,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1893,Female,90,1,Research Scientist,3,Married,14908,Yes,13,3,80,1,3,2,1,0,1
27,No,Travel_Rarely,Sales,2,Medical,1,1898,Female,89,2,Sales Executive,3,Single,26997,No,14,3,80,9,5,2,8,7,0
48,No,Travel_Frequently,Research & Development,3,Medical,1,1900,Female,58,4,Manager,4,Divorced,2437,No,11,3,80,24,3,3,22,17,4
44,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1903,Male,78,2,Healthcare Representative,1,Married,9364,No,15,3,80,10,5,3,2,0,2
34,Yes,Non-Travel,Research & Development,4,Technical Degree,1,1905,Male,85,1,Research Scientist,1,Married,14460,Yes,23,4,80,5,2,3,5,2,3
56,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,1907,Male,97,1,Laboratory Technician,4,Single,10261,No,16,3,80,5,3,3,4,2,1
36,No,Travel_Rarely,Sales,2,Marketing,1,1908,Male,33,2,Sales Executive,2,Married,16822,No,16,3,80,12,1,1,4,2,1
41,No,Travel_Rarely,Sales,3,Marketing,1,1909,Female,54,2,Sales Executive,2,Married,26841,No,21,4,80,14,3,3,5,4,1
42,No,Travel_Rarely,Research & Development,3,Medical,1,1911,Male,83,3,Research Director,1,Married,14842,No,13,3,80,18,3,4,13,7,5
31,No,Travel_Rarely,Sales,2,Medical,1,1912,Female,86,2,Sales Executive,4,Divorced,20115,Yes,11,3,80,8,2,3,5,2,1
34,No,Travel_Rarely,Sales,1,Medical,1,1915,Female,75,2,Sales Executive,4,Married,16495,Yes,12,3,80,9,3,2,4,2,0
31,No,Travel_Rarely,Research & Development,3,Medical,1,1916,Female,62,1,Laboratory Technician,3,Divorced,16031,No,12,3,80,4,0,2,2,2,2
26,No,Travel_Frequently,Research & Development,3,Other,1,1918,Male,61,1,Laboratory Technician,4,Married,7102,No,18,3,80,8,3,3,7,7,7
45,No,Travel_Frequently,Research & Development,4,Medical,1,1922,Male,44,2,Healthcare Representative,3,Single,14511,No,12,3,80,12,3,3,4,2,0
33,No,Travel_Rarely,Sales,4,Marketing,1,1924,Male,43,2,Sales Executive,3,Single,10410,No,14,3,80,10,2,2,10,4,0
28,No,Travel_Frequently,Sales,2,Life Sciences,1,1927,Male,42,2,Sales Executive,4,Married,19255,Yes,12,3,80,7,2,3,7,7,0
29,Yes,Travel_Frequently,Sales,3,Technical Degree,1,1928,Male,45,1,Sales Representative,1,Single,10642,No,17,3,80,1,3,3,1,0,0
39,No,Non-Travel,Sales,4,Life Sciences,1,1929,Female,32,2,Sales Executive,3,Married,3987,No,19,3,80,10,1,3,3,2,1
27,No,Travel_Rarely,Research & Development,4,Technical Degree,1,1931,Male,41,1,Research Scientist,2,Married,6073,No,11,3,80,6,3,2,5,3,1
34,No,Travel_Frequently,Research & Development,4,Other,1,1932,Male,86,2,Research Scientist,4,Married,26496,Yes,15,3,80,16,3,3,15,10,6
28,Yes,Travel_Rarely,Sales,2,Marketing,1,1933,Female,84,2,Sales Executive,3,Single,23352,Yes,11,3,80,6,0,3,2,0,2
47,No,Non-Travel,Research & Development,4,Technical Degree,1,1934,Male,64,2,Research Scientist,2,Married,2125,No,18,3,80,16,4,4,8,7,1
56,No,Travel_Rarely,Sales,5,Marketing,1,1935,Female,89,2,Sales Executive,1,Married,20328,No,16,3,80,6,3,3,0,0,0
39,No,Travel_Rarely,Research & Development,2,Medical,1,1936,Male,87,2,Manufacturing Director,1,Married,12315,No,25,4,80,10,3,3,10,0,7
38,No,Travel_Frequently,Research & Development,3,Medical,1,1937,Female,58,2,Research Scientist,2,Divorced,18115,Yes,16,3,80,20,3,3,20,11,0
58,No,Travel_Rarely,Sales,3,Life Sciences,1,1938,Female,72,4,Manager,4,Married,11761,Yes,13,3,80,29,2,2,1,0,0
32,Yes,Travel_Frequently,Research & Development,2,Life Sciences,1,1939,Female,47,1,Research Scientist,3,Single,15318,Yes,14,3,80,8,2,3,4,1,0
38,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1940,Male,71,1,Research Scientist,4,Divorced,14293,No,19,3,80,10,0,4,5,2,0
49,No,Travel_Frequently,Research & Development,1,Life Sciences,1,1941,Male,42,5,Research Director,4,Married,13738,No,15,3,80,28,3,3,5,4,4
42,No,Travel_Rarely,Sales,4,Marketing,1,1943,Male,77,2,Sales Executive,4,Divorced,2900,Yes,12,3,80,14,4,3,0,0,0
27,Yes,Travel_Frequently,Human Resources,3,Human Resources,1,1944,Female,58,1,Human Resources,2,Married,19555,No,12,3,80,1,2,3,1,0,0
35,No,Travel_Rarely,Sales,4,Medical,1,1945,Male,71,2,Sales Executive,1,Married,15975,No,16,3,80,6,2,1,5,3,0
28,No,Non-Travel,Research & Development,3,Medical,1,1947,Male,49,1,Research Scientist,3,Single,2122,No,14,3,80,5,3,2,5,3,1
31,No,Non-Travel,Research & Development,2,Medical,1,1948,Male,48,1,Research Scientist,1,Divorced,3995,Yes,13,3,80,4,3,4,4,2,2
36,No,Non-Travel,Research & Development,4,Life Sciences,1,1949,Male,66,1,Laboratory Technician,2,Married,9238,No,22,4,80,5,3,3,5,4,0
34,No,Travel_Rarely,Sales,3,Marketing,1,1950,Male,32,3,Sales Executive,4,Single,6770,No,21,4,80,14,3,2,14,8,2
34,No,Travel_Rarely,Sales,4,Medical,1,1951,Male,39,3,Sales Executive,3,Divorced,22914,No,18,3,80,9,2,2,8,7,1
26,No,Travel_Rarely,Research & Development,3,Medical,1,1952,Male,95,1,Laboratory Technician,1,Single,20006,No,13,3,80,8,6,2,7,7,7
29,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1954,Male,89,2,Healthcare Representative,1,Married,6225,No,12,3,80,6,5,2,5,3,0
32,No,Non-Travel,Research & Development,4,Medical,1,1955,Female,34,2,Healthcare Representative,4,Divorced,16542,No,18,3,80,9,6,3,5,1,1
31,No,Travel_Frequently,Research & Development,3,Life Sciences,1,1956,Male,48,2,Research Scientist,1,Married,5771,No,21,4,80,10,6,3,10,8,8
28,Yes,Travel_Rarely,Research & Development,3,Technical Degree,1,1960,Male,32,1,Laboratory Technician,4,Divorced,18779,No,12,3,80,6,2,2,4,1,0
38,No,Travel_Rarely,Sales,3,Life Sciences,1,1961,Male,59,1,Sales Representative,1,Single,11473,No,14,3,80,20,3,2,1,0,0
35,No,Travel_Rarely,Sales,4,Life Sciences,1,1962,Female,55,2,Sales Executive,4,Married,13586,Yes,11,3,80,10,2,3,10,8,0
27,No,Travel_Rarely,Sales,3,Marketing,1,1965,Male,44,2,Sales Executive,4,Single,5099,No,14,3,80,7,5,3,7,7,0
32,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1966,Male,56,2,Manufacturing Director,4,Single,10138,No,24,4,80,8,1,3,1,0,0
31,Yes,Travel_Frequently,Sales,4,Marketing,1,1967,Male,63,2,Sales Executive,4,Married,21075,Yes,11,3,80,10,4,3,10,7,0
53,Yes,Travel_Rarely,Sales,4,Life Sciences,1,1968,Male,66,3,Sales Executive,1,Single,5843,Yes,13,3,80,15,2,2,2,2,2
54,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1969,Female,67,2,Research Scientist,3,Married,22474,No,11,3,80,9,6,2,4,3,2
33,No,Travel_Frequently,Research & Development,2,Life Sciences,1,1970,Male,36,2,Healthcare Representative,3,Divorced,18079,No,20,4,80,9,2,3,9,7,2
43,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1971,Male,30,3,Healthcare Representative,3,Married,16873,No,17,3,80,10,1,3,10,9,0
38,No,Travel_Frequently,Human Resources,4,Other,1,1972,Male,88,1,Human Resources,2,Married,5224,Yes,11,3,80,7,2,3,6,2,1
55,No,Travel_Rarely,Human Resources,4,Human Resources,1,1973,Male,71,5,Manager,2,Married,25811,Yes,18,3,80,35,0,3,10,9,1
31,No,Travel_Rarely,Research & Development,1,Medical,1,1974,Female,59,1,Laboratory Technician,4,Divorced,17536,Yes,11,3,80,1,4,3,1,0,0
39,No,Travel_Rarely,Sales,4,Marketing,1,1975,Male,77,4,Sales Executive,1,Single,25098,No,12,3,80,21,3,3,20,8,11
42,No,Non-Travel,Research & Development,2,Life Sciences,1,1976,Male,37,2,Research Scientist,3,Single,14811,No,12,3,80,20,2,3,20,9,3
31,No,Non-Travel,Research & Development,3,Medical,1,1979,Female,40,3,Research Director,3,Married,26862,No,20,4,80,13,2,4,11,7,4
54,No,Travel_Rarely,Research & Development,3,Medical,1,1980,Female,77,2,Manufacturing Director,1,Single,25198,Yes,19,3,80,9,3,3,5,2,1
24,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1981,Male,45,2,Healthcare Representative,3,Single,14120,No,12,3,80,4,2,2,4,3,1
23,No,Travel_Rarely,Research & Development,2,Other,1,1982,Male,78,1,Laboratory Technician,4,Single,13672,No,13,3,80,5,6,4,5,2,1
40,No,Travel_Frequently,Research & Development,3,Technical Degree,1,1985,Female,73,2,Laboratory Technician,3,Married,26849,No,11,3,80,10,2,4,10,9,9
40,No,Travel_Rarely,Sales,2,Marketing,1,1986,Female,92,2,Sales Executive,2,Married,4258,No,14,3,80,15,4,3,11,8,5
25,No,Travel_Rarely,Human Resources,3,Human Resources,1,1987,Female,82,1,Human Resources,2,Married,19655,No,14,3,80,6,3,3,2,0,1
30,No,Travel_Rarely,Research & Development,2,Medical,1,1989,Male,76,1,Laboratory Technician,2,Married,4077,No,13,3,80,12,6,2,12,8,1
25,No,Travel_Rarely,Research & Development,1,Other,1,1992,Male,57,1,Laboratory Technician,3,Divorced,7298,Yes,19,3,80,7,2,2,2,2,0
47,No,Travel_Rarely,Research & Development,3,Medical,1,1993,Male,84,3,Healthcare Representative,3,Single,13084,No,23,4,80,25,3,3,17,14,12
33,No,Non-Travel,Research & Development,2,Medical,1,1994,Male,59,1,Laboratory Technician,3,Divorced,20439,No,12,3,80,1,2,2,1,1,0
38,No,Travel_Rarely,Sales,4,Life Sciences,1,1995,Male,86,2,Sales Executive,2,Married,7636,No,15,3,80,16,3,3,15,13,5
31,No,Travel_Rarely,Sales,2,Life Sciences,1,1996,Male,54,1,Sales Representative,3,Married,6393,No,19,3,80,3,1,3,2,2,1
38,No,Travel_Frequently,Research & Development,4,Life Sciences,1,1997,Male,72,2,Manufacturing Director,3,Married,14284,No,11,3,80,10,1,3,8,3,7
42,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1998,Male,35,2,Research Scientist,1,Divorced,11189,Yes,17,3,80,9,3,2,4,3,1
41,No,Travel_Rarely,Research & Development,3,Life Sciences,1,1999,Male,76,1,Research Scientist,4,Married,21412,No,22,4,80,12,3,3,5,3,1
47,No,Non-Travel,Research & Development,1,Medical,1,2000,Female,98,3,Research Director,2,Married,17231,No,18,3,80,14,3,1,13,8,5
35,No,Travel_Rarely,Research & Development,4,Medical,1,2003,Male,43,1,Laboratory Technician,3,Married,20232,Yes,11,3,80,5,3,3,2,2,2
22,No,Travel_Rarely,Research & Development,2,Life Sciences,1,2007,Male,63,1,Research Scientist,3,Single,17624,No,12,3,80,4,2,4,3,2,1
35,No,Travel_Rarely,Research & Development,4,Medical,1,2008,Male,48,2,Research Scientist,3,Single,18698,No,19,3,80,10,5,3,10,7,0
33,No,Travel_Rarely,Research & Development,2,Medical,1,2009,Female,95,2,Healthcare Representative,4,Married,21653,Yes,13,3,80,10,6,3,9,7,8
32,No,Travel_Rarely,Research & Development,4,Life Sciences,1,2010,Female,49,1,Laboratory Technician,2,Single,15919,No,13,3,80,6,3,3,6,2,4
40,No,Travel_Rarely,Research & Development,4,Life Sciences,1,2012,Male,83,1,Laboratory Technician,4,Married,4060,No,19,3,80,8,3,2,1,0,0
32,No,Travel_Rarely,Sales,4,Medical,1,2013,Male,68,1,Sales Representative,2,Married,18024,No,14,3,80,3,2,3,2,2,2
39,No,Travel_Rarely,Research & Development,1,Life Sciences,1,2014,Male,52,2,Research Scientist,4,Single,5340,No,13,3,80,18,2,3,7,7,1
38,No,Travel_Rarely,Research & Development,3,Medical,1,2015,Female,99,3,Research Director,3,Married,3376,No,12,3,80,20,3,3,18,16,1
32,No,Travel_Rarely,Sales,4,Marketing,1,2016,Female,48,3,Sales Executive,4,Married,24032,No,19,3,80,14,3,3,14,10,5
37,No,Travel_Rarely,Research & Development,3,Life Sciences,1,2017,Female,42,3,Research Director,4,Married,15471,Yes,25,4,80,16,2,3,16,11,6
25,No,Travel_Rarely,Sales,2,Other,1,2018,Female,85,2,Sales Executive,3,Divorced,13684,Yes,22,4,80,6,3,2,5,3,0
52,No,Non-Travel,Sales,4,Life Sciences,1,2019,Male,40,1,Sales Representative,4,Divorced,19788,No,15,3,80,16,3,2,9,8,0
44,No,Travel_Rarely,Research & Development,3,Medical,1,2020,Male,42,1,Research Scientist,4,Single,13422,Yes,12,3,80,6,2,3,4,3,1
21,No,Travel_Rarely,Sales,1,Medical,1,2021,Male,58,1,Sales Representative,1,Single,25479,Yes,11,3,80,2,6,3,2,2,1
39,No,Non-Travel,Research & Development,3,Life Sciences,1,2022,Male,87,5,Manager,4,Single,15302,No,13,3,80,21,3,2,6,0,1
23,Yes,Travel_Frequently,Sales,3,Marketing,1,2023,Male,33,1,Sales Representative,1,Married,26956,No,19,3,80,1,3,2,1,0,1
36,No,Travel_Rarely,Sales,3,Medical,1,2024,Female,94,3,Sales Executive,4,Married,12695,No,19,3,80,10,2,3,9,7,3
36,No,Travel_Frequently,Research & Development,2,Life Sciences,1,2025,Female,97,2,Manufacturing Director,2,Divorced,9192,No,13,3,80,18,3,3,4,2,0
56,No,Non-Travel,Research & Development,4,Life Sciences,1,2026,Male,57,2,Healthcare Representative,3,Divorced,26236,No,21,4,80,13,2,2,13,12,1
29,Yes,Travel_Rarely,Research & Development,4,Medical,1,2027,Male,36,1,Research Scientist,4,Married,26124,Yes,14,3,80,4,3,4,2,2,2
42,No,Travel_Rarely,Research & Development,3,Life Sciences,1,2031,Male,56,5,Manager,3,Married,17312,No,11,3,80,24,2,2,22,6,4
56,Yes,Travel_Rarely,Research & Development,2,Technical Degree,1,2032,Male,72,1,Laboratory Technician,3,Married,3666,No,11,3,80,14,4,1,10,9,9
41,No,Travel_Rarely,Research & Development,4,Life Sciences,1,2034,Female,60,4,Manufacturing Director,2,Married,5640,No,23,4,80,21,3,3,20,7,0
34,No,Travel_Rarely,Sales,3,Marketing,1,2035,Female,95,2,Sales Executive,3,Married,8978,No,21,4,80,8,2,3,8,7,1
36,No,Non-Travel,Sales,4,Marketing,1,2036,Male,88,2,Sales Executive,4,Divorced,10436,No,24,4,80,15,4,2,15,12,11
